millis;micros;d1;d2;accx;accy;accz;hgx;hgy;hgz;gyrox;gyroy;gyroz
72073;72073320;6414304;8259552;-0.06;1.044;-0.276;0.164;0.451;-0.2255;-1;-1;-1
72085;72085568;6411232;8259552;-0.076;1.032;-0.268;0.2255;0.4305;-0.0615;-1;-1;-1
72097;72098600;6415328;8259552;-0.056;1.036;-0.28;0.164;0.5125;-0.123;-1;-1;-1
72108;72108184;6412768;8260064;-0.06;1.048;-0.276;0.2665;0.4305;-0.0205;-1;-1;-1
72120;72120376;6414304;8260064;-0.052;1.044;-0.268;0.1845;0.451;-0.123;-1;-1;-1
72132;72133424;6409184;8260064;-0.04;1.06;-0.276;0.1845;0.4715;-0.1435;-1;-1;-1
72144;72145616;6414816;8260064;-0.044;1.044;-0.272;0.2255;0.451;-0.164;-1;-1;-1
72155;72155232;6409184;8260064;-0.048;1.044;-0.252;0.205;0.451;-0.1435;-1;-1;-1
72167;72168288;6410720;8260064;-0.056;1.044;-0.26;0.2255;0.41;-0.1025;-1;-1;-1
72179;72180504;6412256;8260064;-0.056;1.06;-0.232;0.246;0.41;-0.123;-1;-1;-1
72192;72192672;6413792;8260064;-0.052;1.044;-0.268;0.246;0.4715;-0.123;-1;-1;-1
72204;72204928;6411744;8259040;-0.048;1.024;-0.264;0.246;0.41;-0.1025;-1;-1;-1
72216;72217176;6412256;8259040;-0.064;1.056;-0.264;0.164;0.4715;-0.082;-1;-1;-1
72228;72229392;6411744;8259040;-0.048;1.056;-0.26;0.2665;0.369;-0.082;-1;-1;-1
72239;72239832;6412768;8259040;-0.072;1.048;-0.304;0.1845;0.4305;-0.123;-1;-1;-1
72251;72252016;6413280;8259040;-0.056;1.048;-0.272;0.2255;0.41;-0.0615;-1;-1;-1
72263;72264232;6413792;8259040;-0.04;1.044;-0.268;0.2255;0.4715;-0.164;-1;-1;-1
72275;72276448;6412256;8259040;-0.052;1.048;-0.268;0.1845;0.4715;-0.205;-1;-1;-1
72286;72286896;6410720;8259040;-0.064;1.048;-0.292;0.2255;0.3485;-0.164;-1;-1;-1
72298;72299144;6410208;8259040;-0.064;1.056;-0.292;0.3075;0.3895;-0.164;-1;-1;-1
72310;72311328;6410720;8259040;-0.056;1.044;-0.264;0.3075;0.41;-0.1435;-1;-1;-1
72321;72321744;6415328;8259040;-0.044;1.036;-0.272;0.246;0.4305;-0.041;-1;-1;-1
72333;72333976;6412768;8259040;-0.068;1.044;-0.264;0.2255;0.4715;-0.123;-1;-1;-1
72345;72346208;6411232;8259040;-0.056;1.056;-0.264;0.246;0.451;-0.1025;-1;-1;-1
72357;72358488;6411232;8259040;-0.06;1.056;-0.276;0.2255;0.492;-0.1025;-1;-1;-1
72368;72368920;6413280;8259040;-0.072;1.052;-0.276;0.2665;0.3895;-0.1435;-1;-1;-1
72380;72381096;6416352;8259040;-0.084;1.044;-0.308;0.246;0.4305;-0.123;-1;-1;-1
72392;72393312;6414816;8259040;-0.052;1.032;-0.272;0.205;0.451;-0.205;-1;-1;-1
72404;72405504;6414304;8259040;-0.048;1.048;-0.28;0.1845;0.41;-0.2255;-1;-1;-1
72415;72415976;6414304;8258528;-0.072;1.056;-0.28;0.2255;0.451;-0.123;-1;-1;-1
72427;72428176;6409184;8258528;-0.064;1.044;-0.276;0.164;0.3895;-0.082;-1;-1;-1
72439;72440400;6414304;8258528;-0.06;1.048;-0.256;0.205;0.4305;-0.0205;-1;-1;-1
72450;72450848;6412256;8258528;-0.048;1.056;-0.26;0.2255;0.4715;-0.164;-1;-1;-1
72462;72463040;6411744;8258528;-0.056;1.052;-0.268;0.1845;0.4715;-0.246;-1;-1;-1
72474;72475264;6408160;8258528;-0.064;1.04;-0.264;0.205;0.4305;-0.164;-1;-1;-1
72486;72487448;6411232;8258528;-0.056;1.048;-0.292;0.2255;0.451;-0.1435;-1;-1;-1
72497;72497896;6409696;8258528;-0.032;1.048;-0.28;0.2255;0.41;-0.205;-1;-1;-1
72509;72511000;6408160;8259040;-0.06;1.06;-0.276;0.205;0.451;-0.123;-1;-1;-1
72521;72522336;6414304;8259040;-0.052;1.048;-0.28;0.246;0.41;-0.164;-1;-1;-1
72534;72534520;6413792;8259040;-0.06;1.048;-0.248;0.2255;0.451;-0.082;-1;-1;-1
72546;72546712;6412256;8259040;-0.056;1.044;-0.28;0.2255;0.4305;-0.1025;-1;-1;-1
72558;72558960;6411232;8259040;-0.028;1.04;-0.304;0.1435;0.5125;-0.164;-1;-1;-1
72570;72571136;6411744;8259040;-0.052;1.044;-0.28;0.123;0.533;-0.1025;-1;-1;-1
72581;72581592;6413792;8259040;-0.068;1.06;-0.268;0.2665;0.41;-0.1025;-1;-1;-1
72593;72593816;6409696;8259040;-0.068;1.056;-0.26;0.246;0.4305;-0.082;-1;-1;-1
72605;72606048;6410208;8259040;-0.06;1.048;-0.26;0.2255;0.41;-0.123;-1;-1;-1
72617;72618256;6412768;8258528;-0.052;1.052;-0.276;0.41;0.4715;-0.1435;-1;-1;-1
72628;72628680;6416864;8258528;-0.048;1.056;-0.264;0.2255;0.4305;-0.1025;-1;-1;-1
72640;72640904;6414816;8258528;-0.06;1.052;-0.288;0.246;0.4305;-0.123;-1;-1;-1
72652;72653176;6414304;8258528;-0.064;1.052;-0.284;0.1845;0.41;-0.0615;-1;-1;-1
72663;72663632;6411232;8258528;-0.068;1.052;-0.256;0.205;0.451;-0.205;-1;-1;-1
72675;72675824;6413792;8258528;-0.052;1.06;-0.268;0.2255;0.4305;-0.1435;-1;-1;-1
72687;72688008;6411232;8258528;-0.044;1.048;-0.276;0.2255;0.451;-0.1845;-1;-1;-1
72699;72700216;6409696;8258528;-0.036;1.04;-0.268;0.1845;0.451;-0.1845;-1;-1;-1
72710;72710672;6413792;8258528;-0.04;1.044;-0.272;0.2255;0.4305;-0.041;-1;-1;-1
72722;72722920;6411232;8258528;-0.048;1.048;-0.276;0.2255;0.4305;-0.1435;-1;-1;-1
72734;72735104;6409696;8258528;-0.052;1.044;-0.26;0.2255;0.369;-0.0615;-1;-1;-1
72747;72747336;6412256;8258528;-0.056;1.044;-0.276;0.246;0.4305;-0.0615;-1;-1;-1
72759;72759536;6414816;8258528;-0.048;1.056;-0.276;0.369;0.492;-0.2255;-1;-1;-1
72771;72771784;6413792;8258528;-0.068;1.048;-0.28;0.164;0.492;-0.1845;-1;-1;-1
72783;72783976;6409696;8258528;-0.048;1.04;-0.264;0.3075;0.4305;-0.1025;-1;-1;-1
72794;72794448;6411232;8258528;-0.056;1.036;-0.26;0.205;0.3895;-0.164;-1;-1;-1
72806;72806672;6414304;8258528;-0.044;1.052;-0.264;0.2665;0.4305;-0.082;-1;-1;-1
72818;72818920;6416352;8258528;-0.068;1.056;-0.276;0.246;0.41;-0.0615;-1;-1;-1
72830;72831144;6413792;8258528;-0.044;1.044;-0.26;0.2255;0.3485;-0.1025;-1;-1;-1
72841;72841616;6416864;8258528;-0.056;1.048;-0.276;0.2255;0.3895;-0.0615;-1;-1;-1
72853;72853840;6409184;8258528;-0.04;1.044;-0.272;0.205;0.5945;-0.041;-1;-1;-1
72865;72866032;6413280;8258528;-0.048;1.044;-0.284;0.2665;0.492;-0.1025;-1;-1;-1
72876;72876464;6414304;8258528;-0.06;1.036;-0.28;0.2665;0.4305;-0.1435;-1;-1;-1
72888;72888768;6409696;8258528;-0.056;1.036;-0.264;0.1435;0.4715;-0.164;-1;-1;-1
72900;72900984;6413280;8258528;-0.056;1.048;-0.268;0.164;0.4305;-0.082;-1;-1;-1
72912;72913232;6415840;8258528;-0.06;1.044;-0.28;0.246;0.4305;-0.1025;-1;-1;-1
72923;72923720;6412768;8258016;-0.052;1.048;-0.256;0.2255;0.4715;-0.164;-1;-1;-1
72935;72935904;6412768;8258016;-0.06;1.044;-0.276;0.205;0.3895;-0.0205;-1;-1;-1
72947;72948120;6415328;8258016;-0.068;1.048;-0.264;0.164;0.4715;-0.123;-1;-1;-1
72960;72960344;6414304;8258016;-0.048;1.048;-0.276;0.205;0.492;-0.123;-1;-1;-1
72972;72972592;6407136;8258016;-0.048;1.06;-0.26;0.246;0.451;-0.0615;-1;-1;-1
72984;72984752;6414816;8258016;-0.056;1.044;-0.276;0.205;0.4305;-0.123;-1;-1;-1
72996;72997272;6407136;8258016;-0.04;1.032;-0.268;0.246;0.451;-0.1435;-1;-1;-1
73007;73007760;6414816;8258016;-0.052;1.024;-0.28;0.1845;0.41;-0.1025;-1;-1;-1
73019;73020080;6413280;8258016;-0.056;1.064;-0.256;0.2255;0.4715;-0.123;-1;-1;-1
73031;73032288;6412256;8258016;-0.06;1.044;-0.28;0.123;0.492;-0.1025;-1;-1;-1
73043;73044544;6411232;8258016;-0.068;1.06;-0.256;0.287;0.3485;-0.082;-1;-1;-1
73054;73054992;6411232;8258016;-0.06;1.048;-0.264;0.1845;0.451;-0.082;-1;-1;-1
73066;73067168;6414816;8258016;-0.044;1.044;-0.276;0.1845;0.4715;-0.0615;-1;-1;-1
73078;73079432;6413280;8258016;-0.06;1.04;-0.248;0.1845;0.451;-0.0205;-1;-1;-1
73089;73089912;6414304;8258016;-0.056;1.04;-0.28;0.1845;0.4715;-0.1025;-1;-1;-1
73101;73102112;6412256;8258016;-0.048;1.032;-0.268;0.164;0.4715;-0.1435;-1;-1;-1
73113;73114344;6408672;8258016;-0.048;1.052;-0.28;0.2255;0.4715;-0.041;-1;-1;-1
73125;73126552;6411744;8258016;-0.056;1.032;-0.284;0.205;0.4715;-0.1435;-1;-1;-1
73136;73136192;6413792;8258016;-0.056;1.052;-0.284;0.2255;0.369;-0.164;-1;-1;-1
73148;73149272;6409184;8258016;-0.064;1.048;-0.272;0.246;0.3895;-0.1435;-1;-1;-1
73160;73161456;6414304;8258016;-0.052;1.048;-0.268;0.246;0.451;-0.123;-1;-1;-1
73172;73173656;6412256;8258016;-0.06;1.048;-0.288;0.205;0.451;-0.0615;-1;-1;-1
73183;73184080;6412768;8258016;-0.06;1.052;-0.24;0.1845;0.451;0;-1;-1;-1
73195;73196256;6407136;8258016;-0.048;1.048;-0.268;0.2255;0.4715;0.1435;-1;-1;-1
73207;73207928;6410208;8258016;-0.032;1.04;-0.252;0.287;0.451;-0.1435;-1;-1;-1
73218;73218392;6411744;8258016;-0.052;1.052;-0.232;0.246;0.492;-0.164;-1;-1;-1
73230;73230584;6413792;8257504;-0.052;1.044;-0.26;0.369;0.451;-0.1435;-1;-1;-1
73242;73242752;6411232;8257504;-0.064;1.048;-0.276;0.2255;0.492;-0.1025;-1;-1;-1
73254;73255824;6407648;8257504;-0.056;1.036;-0.28;0.205;0.4715;-0.1845;-1;-1;-1
73265;73265416;6412256;8257504;-0.068;1.052;-0.3;0.1845;0.451;-0.123;-1;-1;-1
73277;73277632;6414304;8257504;-0.052;1.052;-0.276;0.3075;0.3895;-0.164;-1;-1;-1
73289;73289792;6414816;8257504;-0.06;1.052;-0.272;0.2255;0.41;-0.123;-1;-1;-1
73302;73302832;6413792;8257504;-0.04;1.048;-0.276;0.205;0.4715;-0.082;-1;-1;-1
73314;73315024;6411744;8257504;-0.052;1.036;-0.26;0.123;0.451;-0.1025;-1;-1;-1
73326;73327224;6414304;8258016;-0.056;1.048;-0.248;0.1845;0.5945;0.164;-1;-1;-1
73338;73339560;6413280;8258016;-0.044;1.044;-0.272;0.205;0.5125;-0.1435;-1;-1;-1
73349;73349168;6412256;8258016;-0.06;1.056;-0.292;0.246;0.4715;-0.164;-1;-1;-1
73361;73362288;6414816;8258016;-0.056;1.052;-0.276;0.1845;0.41;-0.1025;-1;-1;-1
73373;73374448;6411232;8258016;-0.052;1.04;-0.272;0.246;0.41;-0.082;-1;-1;-1
73385;73386640;6415328;8258016;-0.048;1.04;-0.272;0.2665;0.4715;-0.123;-1;-1;-1
73396;73396272;6407648;8258016;-0.048;1.04;-0.264;0.2255;0.451;-0.041;-1;-1;-1
73408;73409304;6414816;8258016;-0.068;1.052;-0.264;0.205;0.3895;-0.041;-1;-1;-1
73420;73421520;6414304;8258016;-0.056;1.06;-0.3;0.1435;0.5125;-0.082;-1;-1;-1
73431;73431128;6413792;8257504;-0.052;1.044;-0.268;0.1845;0.451;-0.164;-1;-1;-1
73443;73444200;6407648;8257504;-0.06;1.052;-0.256;0.2665;0.3485;-0.123;-1;-1;-1
73455;73456392;6415328;8257504;-0.068;1.04;-0.264;0.2255;0.41;-0.1435;-1;-1;-1
73467;73468592;6415840;8257504;-0.056;1.052;-0.264;0.1845;0.492;-0.1435;-1;-1;-1
73478;73478208;6414304;8257504;-0.052;1.044;-0.284;0.205;0.41;-0.2255;-1;-1;-1
73521;73522720;6412768;8257504;-0.052;1.048;-0.272;0.205;0.41;-0.0615;-1;-1;-1
73531;73532472;6409184;8257504;-0.056;1.044;-0.276;0.2255;0.4715;-0.0615;-1;-1;-1
73541;73542176;6411744;8257504;-0.052;1.04;-0.264;0.287;0.451;-0.1025;-1;-1;-1
73551;73553888;6412256;8257504;-0.044;1.06;-0.284;0.205;0.451;-0.082;-1;-1;-1
73564;73565504;6411232;8257504;-0.068;1.056;-0.252;0.1845;0.5125;-0.164;-1;-1;-1
73574;73575200;6410720;8257504;-0.06;1.048;-0.256;0.2255;0.492;-0.082;-1;-1;-1
73584;73584960;6412256;8257504;-0.06;1.04;-0.268;0.2255;0.4715;-0.123;-1;-1;-1
73594;73596608;6411232;8257504;-0.056;1.044;-0.272;0.246;0.41;-0.0615;-1;-1;-1
73607;73608352;6412256;8257504;-0.064;1.044;-0.26;0.205;0.41;-0.041;-1;-1;-1
73617;73618024;6412256;8257504;-0.044;1.044;-0.272;0.205;0.4305;-0.082;-1;-1;-1
73627;73627776;6412256;8257504;-0.056;1.04;-0.272;0.205;0.369;-0.082;-1;-1;-1
73637;73639424;6411744;8257504;-0.064;1.048;-0.264;0.164;0.41;-0.082;-1;-1;-1
73648;73649120;6411744;8257504;-0.068;1.056;-0.264;0.246;0.451;-0.1435;-1;-1;-1
73658;73658808;6413280;8257504;-0.052;1.04;-0.26;0.1435;0.41;-0.082;-1;-1;-1
73668;73670392;6411232;8257504;-0.056;1.048;-0.28;0.164;0.4715;-0.123;-1;-1;-1
73680;73682080;6411744;8257504;-0.044;1.044;-0.272;0.205;0.41;-0.164;-1;-1;-1
73691;73691736;6411232;8257504;-0.048;1.036;-0.264;0.246;0.3895;-0.1025;-1;-1;-1
73701;73701456;6412768;8257504;-0.06;1.048;-0.264;0.2255;0.3895;-0.1025;-1;-1;-1
73711;73713088;6412256;8257504;-0.06;1.048;-0.268;0.2255;0.4305;-0.1435;-1;-1;-1
73721;73722752;6411744;8257504;-0.06;1.052;-0.272;0.205;0.41;-0.082;-1;-1;-1
73732;73732448;6412256;8257504;-0.06;1.056;-0.264;0.205;0.451;-0.0615;-1;-1;-1
73742;73744032;6412256;8257504;-0.068;1.056;-0.268;0.164;0.492;-0.1025;-1;-1;-1
73754;73755712;6412256;8257504;-0.064;1.048;-0.272;0.1845;0.41;-0.123;-1;-1;-1
73764;73765344;6412768;8257504;-0.048;1.044;-0.268;0.2255;0.4305;-0.0615;-1;-1;-1
73775;73776960;6412768;8257504;-0.06;1.052;-0.268;0.1845;0.41;-0.123;-1;-1;-1
73787;73788720;6412256;8257504;-0.048;1.052;-0.268;0.1845;0.4305;-0.1435;-1;-1;-1
73797;73798432;6412768;8257504;-0.052;1.048;-0.268;0.164;0.451;-0.1025;-1;-1;-1
73807;73808152;6412768;8257504;-0.052;1.052;-0.276;0.246;0.41;-0.1435;-1;-1;-1
73818;73819776;6412256;8257504;-0.056;1.056;-0.268;0.205;0.4305;-0.1435;-1;-1;-1
73830;73831768;6412768;8257504;-0.056;1.048;-0.264;0.205;0.492;-0.1025;-1;-1;-1
73840;73841600;6413280;8257504;-0.052;1.048;-0.28;0.2255;0.5125;-0.1025;-1;-1;-1
73850;73851424;6413280;8257504;-0.052;1.052;-0.272;0.2665;0.4305;-0.082;-1;-1;-1
73861;73861200;6412256;8257504;-0.052;1.036;-0.272;0.205;0.41;-0.082;-1;-1;-1
73871;73872984;6412768;8257504;-0.052;1.048;-0.264;0.2665;0.369;-0.041;-1;-1;-1
73883;73884832;6412768;8257504;-0.068;1.064;-0.268;0.1845;0.451;-0.1025;-1;-1;-1
73893;73894648;6412256;8257504;-0.048;1.048;-0.276;0.1435;0.4715;-0.1845;-1;-1;-1
73904;73904504;6411744;8257504;-0.056;1.036;-0.28;0.205;0.3895;-0.1435;-1;-1;-1
73914;73916120;6412768;8257504;-0.052;1.056;-0.276;0.205;0.41;-0.1435;-1;-1;-1
73926;73927896;6412768;8257504;-0.056;1.04;-0.26;0.205;0.492;-0.1435;-1;-1;-1
73936;73937720;6411744;8257504;-0.052;1.044;-0.276;0.205;0.41;-0.082;-1;-1;-1
73947;73947488;6412768;8257504;-0.06;1.056;-0.256;0.205;0.451;-0.0615;-1;-1;-1
73957;73959192;6412256;8257504;-0.052;1.044;-0.268;0.1845;0.4305;-0.123;-1;-1;-1
73969;73970960;6413280;8257504;-0.056;1.048;-0.272;0.246;0.3895;-0.082;-1;-1;-1
73979;73980736;6414304;8257504;-0.052;1.044;-0.268;0.246;0.4305;-0.041;-1;-1;-1
73990;73990496;6412768;8257504;-0.052;1.06;-0.268;0.205;0.4305;-0.123;-1;-1;-1
74000;74002360;6412768;8257504;-0.06;1.044;-0.256;0.205;0.4305;-0.123;-1;-1;-1
74012;74014104;6412256;8257504;-0.056;1.048;-0.252;0.246;0.41;-0.1025;-1;-1;-1
74022;74023864;6412256;8257504;-0.06;1.06;-0.268;0.2255;0.4305;-0.1025;-1;-1;-1
74033;74033688;6412768;8257504;-0.068;1.06;-0.268;0.205;0.533;-0.164;-1;-1;-1
74043;74045336;6413280;8257504;-0.056;1.048;-0.264;0.1435;0.3895;-0.1025;-1;-1;-1
74055;74057144;6414304;8257504;-0.056;1.048;-0.264;0.164;0.4305;-0.1025;-1;-1;-1
74065;74066944;6413280;8257504;-0.048;1.052;-0.256;0.246;0.4715;-0.164;-1;-1;-1
74076;74076672;6412768;8257504;-0.06;1.052;-0.26;0.205;0.4715;-0.164;-1;-1;-1
74086;74088440;6412768;8257504;-0.06;1.052;-0.276;0.1845;0.5125;-0.1435;-1;-1;-1
74098;74100288;6413280;8257504;-0.056;1.04;-0.276;0.205;0.533;-0.041;-1;-1;-1
74108;74110104;6412768;8257504;-0.052;1.044;-0.256;0.205;0.451;-0.1435;-1;-1;-1
74119;74119968;6412256;8257504;-0.048;1.056;-0.264;0.205;0.4715;-0.123;-1;-1;-1
74129;74129720;6412768;8257504;-0.044;1.048;-0.276;0.1845;0.451;-0.123;-1;-1;-1
74139;74141528;6412768;8257504;-0.064;1.04;-0.272;0.2665;0.4305;-0.164;-1;-1;-1
74151;74153344;6412768;8257504;-0.056;1.044;-0.276;0.2255;0.4715;-0.041;-1;-1;-1
74162;74163128;6412768;8257504;-0.048;1.048;-0.264;0.164;0.3895;-0.123;-1;-1;-1
74172;74172864;6412768;8257504;-0.052;1.048;-0.264;0.205;0.4305;-0.1025;-1;-1;-1
74182;74184640;6413280;8257504;-0.052;1.044;-0.272;0.2255;0.451;-0.041;-1;-1;-1
74194;74196536;6414304;8257504;-0.056;1.048;-0.272;0.1435;0.4305;-0.041;-1;-1;-1
74205;74206176;6413280;8257504;-0.068;1.044;-0.276;0.2665;0.3895;-0.1025;-1;-1;-1
74215;74216024;6412768;8257504;-0.044;1.052;-0.272;0.246;0.4715;-0.1435;-1;-1;-1
74225;74225744;6413280;8257504;-0.056;1.048;-0.28;0.1845;0.4715;-0.041;-1;-1;-1
74235;74237560;6413280;8257504;-0.06;1.044;-0.26;0.205;0.451;-0.082;-1;-1;-1
74248;74249376;6413280;8257504;-0.06;1.056;-0.268;0.1845;0.492;-0.123;-1;-1;-1
74258;74259192;6411744;8257504;-0.056;1.036;-0.276;0.2255;0.4715;-0.123;-1;-1;-1
74268;74269016;6411744;8257504;-0.052;1.056;-0.268;0.2255;0.41;-0.164;-1;-1;-1
74278;74280728;6412256;8257504;-0.06;1.048;-0.272;0.2255;0.369;-0.082;-1;-1;-1
74291;74291688;6412768;8238560;-0.048;1.04;-0.272;0.205;0.41;-0.1025;-1;-1;-1
74303;74303896;6412768;8238560;-0.044;1.036;-0.284;0.1845;0.5125;-0.41;-1;-1;-1
74315;74316088;6413280;8238560;-0.052;1.044;-0.272;0.1845;0.492;-0.041;-1;-1;-1
74326;74326528;6415328;8238560;-0.052;1.052;-0.272;0.246;0.4715;-0.041;-1;-1;-1
74338;74338736;6416864;8238560;-0.052;1.052;-0.264;0.205;0.3895;-0.1025;-1;-1;-1
74350;74350952;6415328;8238560;-0.06;1.052;-0.268;0.3075;0.4715;-0.0615;-1;-1;-1
74362;74363152;6417376;8238560;-0.056;1.048;-0.272;0.246;0.3895;-0.1025;-1;-1;-1
74373;74373568;6414816;8238560;-0.072;1.052;-0.268;0.1845;0.451;-0.0205;-1;-1;-1
74385;74386056;6414816;8238560;-0.052;1.056;-0.252;0.205;0.451;-0.328;-1;-1;-1
74397;74398296;6413792;8245216;-0.064;1.064;-0.256;0.246;0.451;-0.1025;-1;-1;-1
74409;74410512;6414304;8245216;-0.056;1.048;-0.256;0.1845;0.4305;-0.082;-1;-1;-1
74420;74421032;6413792;8245216;-0.06;1.052;-0.268;0.2665;0.492;-0.1435;-1;-1;-1
74432;74433224;6411744;8245216;-0.064;1.052;-0.268;0.205;0.4305;-0.082;-1;-1;-1
74444;74445392;6414816;8245216;-0.06;1.052;-0.272;0.246;0.3895;-0.164;-1;-1;-1
74455;74455840;6414816;8245216;-0.048;1.048;-0.276;0.246;0.3895;-0.1025;-1;-1;-1
74467;74468048;6411232;8245216;-0.052;1.048;-0.288;0.205;0.451;-0.0205;-1;-1;-1
74479;74480248;6413792;8245216;-0.044;1.036;-0.268;0.246;0.41;-0.1845;-1;-1;-1
74491;74492424;6417376;8245216;-0.052;1.056;-0.276;0.1435;0.451;-0.123;-1;-1;-1
74502;74502896;6413280;8249312;-0.048;1.048;-0.268;0.2255;0.41;-0.1435;-1;-1;-1
74514;74515104;6414304;8249312;-0.06;1.052;-0.256;0.2255;0.41;-0.1845;-1;-1;-1
74526;74527400;6414816;8249312;-0.056;1.072;-0.236;0.205;0.4305;-0.164;-1;-1;-1
74539;74539600;6414304;8249312;-0.056;1.048;-0.296;0.2255;0.4715;-0.0205;-1;-1;-1
74551;74551848;6415328;8249312;-0.052;1.06;-0.252;0.246;0.451;-0.0615;-1;-1;-1
74563;74564040;6414304;8249312;-0.056;1.032;-0.268;0.205;0.41;-0.0615;-1;-1;-1
74575;74576232;6414816;8249312;-0.06;1.048;-0.268;0.2255;0.4305;-0.164;-1;-1;-1
74586;74586720;6414816;8249312;-0.06;1.048;-0.252;0.2665;0.4305;0;-1;-1;-1
74598;74599800;6414816;8251360;-0.06;1.048;-0.268;0.1435;0.4305;-0.1435;-1;-1;-1
74610;74611104;6408672;8251360;-0.072;1.08;-0.264;0.205;0.451;-0.0615;-1;-1;-1
74622;74623400;6408160;8251360;-0.056;1.056;-0.272;0.1845;0.451;-0.164;-1;-1;-1
74633;74633928;6414304;8251360;-0.052;1.048;-0.26;0.246;0.4305;-0.1025;-1;-1;-1
74645;74646120;6413280;8251360;-0.06;1.052;-0.268;0.205;0.41;-0.1025;-1;-1;-1
74657;74658312;6409696;8251360;-0.064;1.044;-0.276;0.1435;0.533;-0.082;-1;-1;-1
74668;74668784;6414816;8251360;-0.052;1.048;-0.264;0.205;0.492;-0.164;-1;-1;-1
74680;74681000;6408160;8251360;-0.052;1.036;-0.252;0.2665;0.451;-0.205;-1;-1;-1
74692;74693224;6413792;8251360;-0.064;1.044;-0.284;0.164;0.492;-0.164;-1;-1;-1
74704;74705568;6414304;8252384;-0.056;1.048;-0.276;0.2255;0.451;-0.1435;-1;-1;-1
74715;74715184;6413792;8252384;-0.06;1.056;-0.272;0.2255;0.451;-0.082;-1;-1;-1
74727;74728256;6416352;8252384;-0.048;1.028;-0.264;0.2665;0.41;-0.0615;-1;-1;-1
74739;74740472;6415328;8252384;-0.06;1.044;-0.268;0.205;0.4715;-0.082;-1;-1;-1
74752;74752600;6408160;8252384;-0.044;1.036;-0.268;0.246;0.4305;-0.041;-1;-1;-1
74764;74764784;6416352;8252384;-0.056;1.048;-0.26;0.1845;0.451;-0.164;-1;-1;-1
74776;74776984;6413792;8252384;-0.044;1.056;-0.268;0.246;0.41;-0.0615;-1;-1;-1
74788;74789192;6414816;8252384;-0.052;1.04;-0.284;0.2665;0.451;-0.1435;-1;-1;-1
74799;74799736;6406624;8252384;-0.068;1.052;-0.264;0.246;0.41;-0.0615;-1;-1;-1
74811;74812080;6412768;8253920;-0.04;1.044;-0.268;0.2255;0.451;-0.082;-1;-1;-1
74823;74824296;6413792;8253920;-0.056;1.044;-0.288;0.246;0.451;-0.0615;-1;-1;-1
74835;74836504;6412768;8253920;-0.052;1.048;-0.272;0.205;0.451;-0.1435;-1;-1;-1
74846;74846968;6409696;8253920;-0.06;1.048;-0.284;0.246;0.3485;-0.1025;-1;-1;-1
74858;74859176;6415840;8253920;-0.06;1.056;-0.26;0.205;0.492;-0.1435;-1;-1;-1
74870;74871400;6415840;8253920;-0.06;1.052;-0.292;0.164;0.492;-0.082;-1;-1;-1
74881;74881880;6405600;8253920;-0.056;1.044;-0.288;0.246;0.451;-0.1025;-1;-1;-1
74893;74894080;6415328;8253920;-0.068;1.052;-0.244;0.1845;0.4305;-0.0615;-1;-1;-1
74905;74906256;6414816;8253920;-0.052;1.044;-0.268;0.164;0.492;-0.082;-1;-1;-1
74917;74918504;6414816;8253920;-0.044;1.044;-0.252;0.2255;0.4305;-0.1435;-1;-1;-1
74928;74928960;6414304;8253920;-0.076;1.048;-0.32;0.246;0.451;-0.1435;-1;-1;-1
74940;74941152;6414816;8253920;-0.056;1.048;-0.268;0.2255;0.4305;-0.1025;-1;-1;-1
74952;74953352;6410720;8253920;-0.06;1.052;-0.268;0.2255;0.4715;-0.123;-1;-1;-1
74964;74965520;6415328;8253920;-0.056;1.052;-0.268;0.246;0.5125;-0.082;-1;-1;-1
74975;74975960;6414304;8253920;-0.06;1.056;-0.252;0.1845;0.451;-0.1435;-1;-1;-1
74987;74988176;6408672;8253920;-0.068;1.056;-0.268;0.164;0.3895;-0.041;-1;-1;-1
74999;75000392;6413792;8253920;-0.056;1.048;-0.272;0.2255;0.492;-0.0615;-1;-1;-1
75010;75010840;6412768;8254432;-0.068;1.04;-0.268;0.2255;0.41;-0.082;-1;-1;-1
75022;75023024;6412768;8254432;-0.06;1.048;-0.284;0.164;0.492;-0.123;-1;-1;-1
75034;75035256;6414816;8254432;-0.044;1.048;-0.276;0.205;0.492;-0.1435;-1;-1;-1
75046;75047464;6410720;8254432;-0.048;1.048;-0.268;0.2255;0.4715;0.082;-1;-1;-1
75057;75057960;6413280;8254432;-0.048;1.044;-0.26;0.205;0.4715;-0.1435;-1;-1;-1
75069;75070120;6411744;8254432;-0.064;1.04;-0.268;0.205;0.4715;-0.1435;-1;-1;-1
75081;75082320;6413792;8254432;-0.06;1.056;-0.268;0.164;0.4715;-0.1435;-1;-1;-1
75094;75094496;6414304;8254432;-0.048;1.056;-0.28;0.2255;0.3895;-0.082;-1;-1;-1
75106;75107584;6410720;8254432;-0.048;1.048;-0.276;0.164;0.4715;-0.123;-1;-1;-1
75118;75118920;6415840;8254432;-0.052;1.048;-0.26;0.1845;0.369;-0.1435;-1;-1;-1
75130;75131144;6413280;8254432;-0.044;1.044;-0.284;0.2665;0.4715;-0.123;-1;-1;-1
75141;75141592;6414304;8254432;-0.06;1.044;-0.268;0.205;0.4715;-0.1025;-1;-1;-1
75153;75153808;6416352;8254432;-0.06;1.044;-0.276;0.246;0.4305;-0.041;-1;-1;-1
